20190102 111100;1.135770;1.136110;1.135730;1.136050;0
20190102 111200;1.136050;1.136100;1.135920;1.135940;0
20190102 111300;1.135950;1.136060;1.135930;1.136000;0
20190102 111400;1.136010;1.136010;1.135780;1.135910;0
20190102 111500;1.135910;1.135910;1.135490;1.135500;0
20190102 111600;1.135490;1.135570;1.135350;1.135500;0
20190102 111700;1.135510;1.135560;1.135270;1.135300;0
20190102 111800;1.135330;1.135610;1.135300;1.135560;0
20190102 111900;1.135570;1.135700;1.135480;1.135670;0
20190102 112000;1.135680;1.135800;1.135490;1.135490;0
20190102 112100;1.135480;1.135750;1.135460;1.135720;0
20190102 112200;1.135730;1.135870;1.135670;1.135860;0
20190102 112300;1.135890;1.135980;1.135740;1.135800;0
20190102 112400;1.135800;1.135950;1.135710;1.135780;0
20190102 112500;1.135780;1.135900;1.135690;1.135900;0
20190102 112600;1.135900;1.135910;1.135790;1.135850;0
20190102 112700;1.135840;1.135900;1.135610;1.135640;0
20190102 112800;1.135650;1.135800;1.135640;1.135740;0
20190102 112900;1.135740;1.135760;1.135470;1.135490;0
20190102 113000;1.135480;1.135950;1.135470;1.135930;0
20190102 113100;1.135920;1.135920;1.135610;1.135620;0
20190102 113200;1.135620;1.135660;1.135550;1.135640;0
20190102 113300;1.135650;1.135650;1.135370;1.135530;0
20190102 113400;1.135530;1.135570;1.135350;1.135460;0
20190102 113500;1.135450;1.135490;1.135370;1.135430;0
20190102 113600;1.135430;1.135430;1.135320;1.135320;0
20190102 113700;1.135320;1.135350;1.135210;1.135240;0
20190102 113800;1.135230;1.135230;1.135040;1.135190;0
20190102 113900;1.135210;1.135220;1.135100;1.135140;0
20190102 114000;1.135140;1.135200;1.134940;1.135040;0
20190102 114100;1.135040;1.135300;1.135000;1.135190;0
20190102 114200;1.135170;1.135190;1.135010;1.135040;0
20190102 114300;1.135040;1.135060;1.134870;1.135050;0
20190102 114400;1.135050;1.135220;1.134990;1.135040;0
20190102 114500;1.135040;1.135200;1.135040;1.135190;0
20190102 114600;1.135210;1.135300;1.135200;1.135300;0
20190102 114700;1.135290;1.135460;1.135290;1.135460;0
20190102 114800;1.135470;1.135610;1.135400;1.135400;0
20190102 114900;1.135400;1.135460;1.135300;1.135430;0
20190102 115000;1.135430;1.135730;1.135420;1.135700;0
20190102 115100;1.135700;1.135880;1.135540;1.135590;0
20190102 115200;1.135600;1.135820;1.135540;1.135800;0
20190102 115300;1.135790;1.135810;1.135750;1.135750;0
20190102 115400;1.135750;1.135790;1.135650;1.135700;0
20190102 115500;1.135700;1.135810;1.135700;1.135760;0
20190102 115600;1.135750;1.135800;1.135650;1.135710;0
20190102 115700;1.135720;1.135720;1.135600;1.135680;0
20190102 115800;1.135670;1.135840;1.135570;1.135590;0
20190102 115900;1.135590;1.135760;1.135590;1.135630;0
20190102 120000;1.135630;1.135700;1.135400;1.135490;0
20190102 120100;1.135500;1.135700;1.135410;1.135640;0
20190102 120200;1.135640;1.135640;1.135460;1.135490;0
20190102 120300;1.135490;1.135500;1.135390;1.135390;0
20190102 120400;1.135390;1.135450;1.135300;1.135440;0
20190102 120500;1.135440;1.135540;1.135360;1.135410;0
20190102 120600;1.135430;1.135500;1.135340;1.135450;0
20190102 120700;1.135460;1.135490;1.135340;1.135340;0
20190102 120800;1.135340;1.135410;1.135300;1.135400;0
20190102 120900;1.135400;1.135410;1.135200;1.135240;0
20190102 121000;1.135240;1.135240;1.134940;1.134940;0
20190102 121100;1.134950;1.135050;1.134690;1.134790;0
20190102 121200;1.134790;1.134930;1.134710;1.134760;0
20190102 121300;1.134760;1.134770;1.134640;1.134700;0
20190102 121400;1.134690;1.135010;1.134690;1.134990;0
20190102 121500;1.134980;1.135140;1.134970;1.135070;0
20190102 121600;1.135060;1.135150;1.134900;1.134960;0
20190102 121700;1.134950;1.135010;1.134890;1.134910;0
20190102 121800;1.134900;1.134940;1.134640;1.134640;0
20190102 121900;1.134640;1.134640;1.134320;1.134540;0
20190102 122000;1.134560;1.134750;1.134490;1.134530;0
20190102 122100;1.134530;1.134540;1.134410;1.134420;0
20190102 122200;1.134430;1.134470;1.134340;1.134350;0
20190102 122300;1.134350;1.134440;1.133530;1.133720;0
20190102 122400;1.133720;1.134380;1.133710;1.134370;0
20190102 122500;1.134350;1.134700;1.134350;1.134550;0
20190102 122600;1.134550;1.134800;1.134520;1.134720;0
20190102 122700;1.134720;1.134740;1.134600;1.134690;0
20190102 122800;1.134730;1.134830;1.134630;1.134650;0
20190102 122900;1.134640;1.134790;1.134590;1.134700;0
20190102 123000;1.134720;1.134850;1.134690;1.134790;0
20190102 123100;1.134810;1.134860;1.134710;1.134730;0
20190102 123200;1.134730;1.134840;1.134720;1.134760;0
20190102 123300;1.134760;1.135080;1.134750;1.135000;0
20190102 123400;1.134990;1.135030;1.134900;1.134910;0
20190102 123500;1.134900;1.135080;1.134900;1.135000;0
20190102 123600;1.135000;1.135010;1.134800;1.134850;0
20190102 123700;1.134840;1.134860;1.134550;1.134600;0
20190102 123800;1.134600;1.134630;1.134420;1.134450;0
20190102 123900;1.134440;1.134480;1.134210;1.134340;0
20190102 124000;1.134320;1.134440;1.134110;1.134120;0
20190102 124100;1.134120;1.134120;1.133990;1.134000;0
20190102 124200;1.134010;1.134010;1.133330;1.133360;0
20190102 124300;1.133360;1.133620;1.133340;1.133530;0
20190102 124400;1.133530;1.133700;1.133520;1.133640;0
20190102 124500;1.133640;1.133830;1.133630;1.133780;0
20190102 124600;1.133760;1.133890;1.133640;1.133680;0
20190102 124700;1.133670;1.133690;1.133340;1.133400;0
20190102 124800;1.133410;1.133410;1.133330;1.133350;0
20190102 124900;1.133350;1.133410;1.133150;1.133320;0
20190102 125000;1.133330;1.133370;1.133200;1.133360;0
20190102 125100;1.133360;1.133500;1.133300;1.133320;0
20190102 125200;1.133310;1.133340;1.133130;1.133250;0
20190102 125300;1.133280;1.133420;1.133260;1.133420;0
20190102 125400;1.133430;1.133510;1.133370;1.133370;0
20190102 125500;1.133370;1.133700;1.133370;1.133660;0
20190102 125600;1.133680;1.133760;1.133490;1.133490;0
20190102 125700;1.133490;1.133850;1.133480;1.133760;0
20190102 125800;1.133750;1.133800;1.133690;1.133730;0
20190102 125900;1.133740;1.133750;1.133460;1.133520;0
20190102 130000;1.133510;1.133620;1.133510;1.133590;0
20190102 130100;1.133590;1.133590;1.133360;1.133400;0
20190102 130200;1.133400;1.133480;1.133240;1.133270;0
20190102 130300;1.133260;1.133430;1.133220;1.133360;0
20190102 130400;1.133360;1.133360;1.133140;1.133240;0
20190102 130500;1.133230;1.133540;1.133230;1.133500;0
20190102 130600;1.133500;1.133600;1.133500;1.133540;0
20190102 130700;1.133550;1.133550;1.133360;1.133400;0
20190102 130800;1.133400;1.133550;1.133250;1.133420;0
20190102 130900;1.133420;1.133450;1.133040;1.133050;0
20190102 131000;1.133060;1.133150;1.133050;1.133150;0
20190102 131100;1.133150;1.133370;1.133130;1.133360;0
20190102 131200;1.133370;1.133380;1.133150;1.133160;0
20190102 131300;1.133160;1.133160;1.132600;1.132760;0
20190102 131400;1.132740;1.133060;1.132740;1.133040;0
20190102 131500;1.133050;1.133260;1.133040;1.133190;0
20190102 131600;1.133180;1.133420;1.133180;1.133340;0
20190102 131700;1.133330;1.133460;1.133310;1.133360;0
20190102 131800;1.133370;1.133460;1.133300;1.133360;0
20190102 131900;1.133350;1.133390;1.133180;1.133260;0
20190102 132000;1.133250;1.133360;1.133250;1.133260;0
20190102 132100;1.133270;1.133360;1.133160;1.133190;0
20190102 132200;1.133190;1.133230;1.133110;1.133130;0
20190102 132300;1.133140;1.133140;1.132950;1.133000;0
20190102 132400;1.133000;1.133060;1.132980;1.133000;0
20190102 132500;1.132980;1.133000;1.132910;1.132970;0
20190102 132600;1.132960;1.132960;1.132810;1.132840;0
20190102 132700;1.132850;1.132940;1.132840;1.132880;0
20190102 132800;1.132870;1.133060;1.132860;1.132980;0
20190102 132900;1.132980;1.133050;1.132970;1.133010;0
20190102 133000;1.133010;1.133010;1.132800;1.132820;0
20190102 133100;1.132820;1.132900;1.132810;1.132830;0
20190102 133200;1.132840;1.133000;1.132800;1.132970;0
20190102 133300;1.132970;1.132970;1.132890;1.132910;0
20190102 133400;1.132890;1.132900;1.132850;1.132860;0
20190102 133500;1.132860;1.132910;1.132810;1.132850;0
20190102 133600;1.132860;1.132870;1.132810;1.132830;0
20190102 133700;1.132820;1.132860;1.132720;1.132740;0
20190102 133800;1.132720;1.132850;1.132720;1.132760;0
20190102 133900;1.132760;1.132840;1.132750;1.132780;0
20190102 134000;1.132790;1.132930;1.132770;1.132910;0
20190102 134100;1.132910;1.133010;1.132790;1.132800;0
20190102 134200;1.132820;1.132940;1.132800;1.132910;0
20190102 134300;1.132900;1.133040;1.132890;1.133020;0
20190102 134400;1.133020;1.133030;1.132760;1.132760;0
20190102 134500;1.132760;1.133040;1.132760;1.133010;0
20190102 134600;1.133010;1.133020;1.132940;1.132960;0
20190102 134700;1.132960;1.133000;1.132940;1.132960;0
20190102 134800;1.132960;1.133020;1.132940;1.133010;0
20190102 134900;1.133000;1.133020;1.132960;1.133010;0
20190102 135000;1.133020;1.133040;1.132950;1.133010;0
20190102 135100;1.133000;1.133060;1.132990;1.133000;0
20190102 135200;1.133000;1.133050;1.132960;1.132960;0
20190102 135300;1.132970;1.133050;1.132950;1.132990;0
20190102 135400;1.133000;1.133040;1.132940;1.133000;0
20190102 135500;1.133010;1.133050;1.132980;1.132990;0
20190102 135600;1.132990;1.133010;1.132940;1.132970;0
20190102 135700;1.132980;1.133000;1.132870;1.132890;0
20190102 135800;1.132890;1.132910;1.132810;1.132820;0
20190102 135900;1.132820;1.132820;1.132770;1.132780;0
20190102 140000;1.132780;1.132810;1.132710;1.132800;0
20190102 140100;1.132800;1.133010;1.132800;1.132980;0
20190102 140200;1.132980;1.132980;1.132760;1.132760;0
20190102 140300;1.132760;1.132800;1.132720;1.132770;0
20190102 140400;1.132760;1.132800;1.132710;1.132800;0
20190102 140500;1.132780;1.132810;1.132730;1.132730;0
20190102 140600;1.132730;1.132730;1.132500;1.132720;0
20190102 140700;1.132710;1.132970;1.132690;1.132940;0
20190102 140800;1.132950;1.133120;1.132890;1.133070;0
20190102 140900;1.133090;1.133170;1.133090;1.133160;0
20190102 141000;1.133160;1.133170;1.133060;1.133080;0
20190102 141100;1.133080;1.133120;1.133060;1.133120;0
20190102 141200;1.133120;1.133150;1.133090;1.133120;0
20190102 141300;1.133100;1.133170;1.133100;1.133170;0
20190102 141400;1.133150;1.133150;1.133090;1.133120;0
20190102 141500;1.133140;1.133160;1.132900;1.133000;0
20190102 141600;1.132990;1.133030;1.132990;1.133030;0
20190102 141700;1.133030;1.133150;1.133020;1.133150;0
20190102 141800;1.133140;1.133270;1.133130;1.133270;0
20190102 141900;1.133270;1.133290;1.133130;1.133210;0
20190102 142000;1.133200;1.133200;1.133010;1.133100;0
20190102 142100;1.133110;1.133160;1.133060;1.133100;0
20190102 142200;1.133100;1.133240;1.133060;1.133060;0
20190102 142300;1.133060;1.133090;1.132910;1.132980;0
20190102 142400;1.132970;1.133100;1.132970;1.133050;0
20190102 142500;1.133030;1.133540;1.133020;1.133500;0
20190102 142600;1.133510;1.133800;1.133500;1.133800;0
20190102 142700;1.133800;1.133960;1.133780;1.133860;0
20190102 142800;1.133870;1.133870;1.133680;1.133770;0
20190102 142900;1.133740;1.133790;1.133700;1.133710;0
20190102 143000;1.133700;1.133720;1.133640;1.133680;0
20190102 143100;1.133670;1.133770;1.133670;1.133720;0
20190102 143200;1.133720;1.133780;1.133660;1.133770;0
20190102 143300;1.133770;1.133780;1.133700;1.133780;0
20190102 143400;1.133780;1.133820;1.133720;1.133730;0
20190102 143500;1.133740;1.133770;1.133670;1.133770;0
20190102 143600;1.133770;1.133800;1.133660;1.133670;0
20190102 143700;1.133690;1.133740;1.133670;1.133720;0
20190102 143800;1.133720;1.133790;1.133720;1.133740;0
20190102 143900;1.133740;1.133740;1.133670;1.133710;0
20190102 144000;1.133710;1.133720;1.133650;1.133660;0
20190102 144100;1.133660;1.133670;1.133510;1.133560;0
20190102 144200;1.133560;1.133610;1.133510;1.133610;0
20190102 144300;1.133630;1.133690;1.133610;1.133650;0
20190102 144400;1.133660;1.133820;1.133660;1.133800;0
20190102 144500;1.133800;1.133830;1.133760;1.133770;0
20190102 144600;1.133780;1.133850;1.133750;1.133820;0
20190102 144700;1.133820;1.133880;1.133800;1.133830;0
20190102 144800;1.133820;1.133870;1.133810;1.133870;0
20190102 144900;1.133870;1.133930;1.133840;1.133930;0
20190102 145000;1.133920;1.134270;1.133870;1.134030;0
20190102 145100;1.134030;1.134100;1.134000;1.134040;0
20190102 145200;1.134060;1.134070;1.133700;1.133830;0
20190102 145300;1.133850;1.134120;1.133850;1.134120;0
20190102 145400;1.134110;1.134170;1.134090;1.134100;0
20190102 145500;1.134110;1.134280;1.134110;1.134260;0
20190102 145600;1.134280;1.134300;1.134170;1.134260;0
20190102 145700;1.134250;1.134310;1.134250;1.134270;0
20190102 145800;1.134270;1.134410;1.134250;1.134270;0
20190102 145900;1.134270;1.134350;1.134190;1.134340;0
20190102 150000;1.134360;1.134420;1.134270;1.134340;0
20190102 150100;1.134340;1.134420;1.134340;1.134360;0
20190102 150200;1.134350;1.134360;1.134220;1.134260;0
20190102 150300;1.134260;1.134420;1.134250;1.134350;0
20190102 150400;1.134350;1.134390;1.134240;1.134290;0
20190102 150500;1.134300;1.134350;1.134210;1.134290;0
20190102 150600;1.134300;1.134310;1.134160;1.134160;0
20190102 150700;1.134150;1.134160;1.134070;1.134100;0
20190102 150800;1.134090;1.134150;1.134040;1.134110;0
20190102 150900;1.134120;1.134300;1.134100;1.134250;0
20190102 151000;1.134250;1.134280;1.134060;1.134090;0
20190102 151100;1.134090;1.134180;1.134060;1.134160;0
20190102 151200;1.134160;1.134330;1.134160;1.134200;0
20190102 151300;1.134180;1.134220;1.134110;1.134170;0
20190102 151400;1.134170;1.134220;1.134100;1.134100;0
20190102 151500;1.134100;1.134150;1.134040;1.134040;0
20190102 151600;1.134050;1.134160;1.134040;1.134120;0
20190102 151700;1.134110;1.134290;1.134110;1.134230;0
20190102 151800;1.134210;1.134420;1.134210;1.134400;0
20190102 151900;1.134410;1.134500;1.134290;1.134300;0
20190102 152000;1.134290;1.134380;1.134290;1.134330;0
20190102 152100;1.134330;1.134330;1.134250;1.134310;0
20190102 152200;1.134320;1.134570;1.134310;1.134530;0
20190102 152300;1.134530;1.134570;1.134500;1.134520;0
20190102 152400;1.134520;1.134590;1.134500;1.134500;0
20190102 152500;1.134500;1.134560;1.134450;1.134540;0
20190102 152600;1.134540;1.134610;1.134500;1.134500;0
20190102 152700;1.134500;1.134550;1.134400;1.134470;0
20190102 152800;1.134470;1.134570;1.134450;1.134500;0
20190102 152900;1.134490;1.134530;1.134460;1.134510;0
20190102 153000;1.134510;1.134520;1.134360;1.134360;0
20190102 153100;1.134360;1.134480;1.134350;1.134410;0
20190102 153200;1.134410;1.134570;1.134400;1.134510;0
20190102 153300;1.134510;1.134560;1.134410;1.134440;0
20190102 153400;1.134450;1.134580;1.134430;1.134580;0
20190102 153500;1.134570;1.134580;1.134510;1.134550;0
20190102 153600;1.134550;1.134580;1.134540;1.134580;0
20190102 153700;1.134580;1.134670;1.134560;1.134560;0
20190102 153800;1.134560;1.134660;1.134560;1.134660;0
20190102 153900;1.134650;1.134710;1.134630;1.134710;0
20190102 154000;1.134700;1.134750;1.134600;1.134610;0
20190102 154100;1.134610;1.134700;1.134600;1.134620;0
20190102 154200;1.134620;1.134670;1.134560;1.134560;0
20190102 154300;1.134560;1.134600;1.134500;1.134510;0
20190102 154400;1.134510;1.134590;1.134510;1.134570;0
20190102 154500;1.134570;1.134630;1.134550;1.134630;0
20190102 154600;1.134630;1.134690;1.134610;1.134680;0
20190102 154700;1.134690;1.134700;1.134600;1.134610;0
20190102 154800;1.134620;1.134720;1.134610;1.134700;0
20190102 154900;1.134690;1.134760;1.134660;1.134720;0
20190102 155000;1.134710;1.134750;1.134620;1.134650;0
20190102 155100;1.134650;1.134660;1.134540;1.134550;0
20190102 155200;1.134550;1.134700;1.134540;1.134700;0
20190102 155300;1.134700;1.134710;1.134660;1.134660;0
20190102 155400;1.134660;1.134670;1.134490;1.134500;0
20190102 155500;1.134490;1.134560;1.134450;1.134540;0
20190102 155600;1.134540;1.134590;1.134490;1.134530;0
20190102 155700;1.134530;1.134650;1.134480;1.134480;0
20190102 155800;1.134480;1.134540;1.134440;1.134500;0
20190102 155900;1.134510;1.134600;1.134490;1.134550;0
20190102 160000;1.134550;1.134560;1.134420;1.134420;0
20190102 160100;1.134430;1.134430;1.134290;1.134350;0
20190102 160200;1.134340;1.134350;1.134290;1.134350;0
20190102 160300;1.134350;1.134380;1.134330;1.134380;0
20190102 160400;1.134380;1.134390;1.134160;1.134160;0
20190102 160500;1.134160;1.134160;1.134000;1.134080;0
20190102 160600;1.134070;1.134130;1.134060;1.134130;0
20190102 160700;1.134140;1.134310;1.134130;1.134280;0
20190102 160800;1.134290;1.134340;1.134280;1.134290;0
20190102 160900;1.134280;1.134470;1.134240;1.134440;0
20190102 161000;1.134440;1.134440;1.134360;1.134380;0
20190102 161100;1.134380;1.134390;1.134380;1.134380;0
20190102 161200;1.134380;1.134400;1.134340;1.134350;0
20190102 161300;1.134370;1.134370;1.134340;1.134340;0
20190102 161400;1.134360;1.134360;1.134330;1.134330;0
20190102 161500;1.134330;1.134350;1.134280;1.134300;0
20190102 161600;1.134290;1.134310;1.134200;1.134210;0
20190102 161700;1.134220;1.134230;1.134200;1.134230;0
20190102 161800;1.134230;1.134230;1.134180;1.134180;0
20190102 161900;1.134190;1.134210;1.134070;1.134100;0
20190102 162000;1.134090;1.134190;1.134070;1.134180;0
20190102 162100;1.134210;1.134240;1.134180;1.134240;0
20190102 162200;1.134240;1.134250;1.134230;1.134240;0
20190102 162300;1.134240;1.134330;1.134240;1.134300;0
20190102 162400;1.134310;1.134310;1.134280;1.134310;0
20190102 162500;1.134280;1.134300;1.134280;1.134300;0
20190102 162600;1.134290;1.134300;1.134260;1.134260;0
20190102 162700;1.134260;1.134370;1.134160;1.134190;0
20190102 162800;1.134150;1.134210;1.134090;1.134120;0
20190102 162900;1.134110;1.134170;1.134070;1.134160;0
20190102 163000;1.134150;1.134160;1.134100;1.134130;0
20190102 163100;1.134120;1.134350;1.134120;1.134340;0
20190102 163200;1.134340;1.134630;1.134330;1.134540;0
20190102 163300;1.134530;1.134680;1.134530;1.134640;0
20190102 163400;1.134620;1.134740;1.134590;1.134690;0
20190102 163500;1.134690;1.134720;1.134640;1.134650;0
20190102 163600;1.134660;1.134660;1.134330;1.134400;0
20190102 163700;1.134400;1.134650;1.134400;1.134650;0
20190102 163800;1.134650;1.134660;1.134500;1.134540;0
20190102 163900;1.134540;1.134650;1.134540;1.134600;0
20190102 164000;1.134590;1.134650;1.134590;1.134640;0
20190102 164100;1.134640;1.134700;1.134630;1.134680;0
20190102 164200;1.134690;1.134730;1.134650;1.134710;0
20190102 164300;1.134710;1.134710;1.134690;1.134690;0
20190102 164400;1.134690;1.134700;1.134500;1.134500;0
20190102 164500;1.134520;1.134540;1.134480;1.134530;0
20190102 164600;1.134520;1.134690;1.134490;1.134630;0
20190102 164700;1.134630;1.134770;1.134620;1.134770;0
20190102 164800;1.134770;1.134770;1.134650;1.134660;0
20190102 164900;1.134640;1.134650;1.134600;1.134610;0
20190102 165000;1.134620;1.134640;1.134510;1.134580;0
20190102 165100;1.134570;1.134580;1.134450;1.134450;0
20190102 165200;1.134440;1.134460;1.134390;1.134420;0
20190102 165300;1.134430;1.134430;1.134330;1.134410;0
20190102 165400;1.134400;1.134430;1.134330;1.134340;0
20190102 165500;1.134360;1.134380;1.134310;1.134330;0
20190102 165600;1.134330;1.134340;1.134300;1.134330;0
20190102 165700;1.134330;1.134330;1.134200;1.134260;0
20190102 165800;1.134260;1.134370;1.134240;1.134330;0
20190102 165900;1.134300;1.134330;1.134240;1.134320;0
20190102 170000;1.134230;1.134590;1.134200;1.134590;0
20190102 170100;1.134610;1.134680;1.134150;1.134150;0
20190102 170200;1.134150;1.134480;1.134150;1.134220;0
20190102 170300;1.134230;1.134230;1.134230;1.134230;0
20190102 170400;1.134230;1.134450;1.134230;1.134400;0
20190102 170500;1.134390;1.134590;1.134390;1.134480;0
20190102 170600;1.134460;1.134510;1.134340;1.134460;0
20190102 170700;1.134480;1.134530;1.134440;1.134460;0
20190102 170800;1.134450;1.134460;1.134420;1.134440;0
20190102 170900;1.134430;1.134450;1.134300;1.134300;0
20190102 171000;1.134320;1.134460;1.134270;1.134350;0
20190102 171100;1.134340;1.134440;1.134160;1.134370;0
20190102 171200;1.134390;1.134470;1.134270;1.134460;0
20190102 171300;1.134460;1.134470;1.134240;1.134240;0
20190102 171400;1.134220;1.134370;1.134220;1.134350;0
20190102 171500;1.134320;1.134420;1.134250;1.134260;0
20190102 171600;1.134250;1.134480;1.134240;1.134330;0
20190102 171700;1.134320;1.134350;1.134300;1.134350;0
20190102 171800;1.134350;1.134520;1.134350;1.134520;0
20190102 171900;1.134510;1.134550;1.134500;1.134510;0
20190102 172000;1.134510;1.134510;1.134500;1.134500;0
20190102 172100;1.134480;1.134600;1.134400;1.134410;0
20190102 172200;1.134410;1.134480;1.134230;1.134240;0
20190102 172300;1.134240;1.134530;1.134230;1.134530;0
20190102 172400;1.134530;1.134550;1.133070;1.133310;0
20190102 172500;1.133320;1.133860;1.133310;1.133690;0
20190102 172600;1.133690;1.133900;1.133670;1.133700;0
20190102 172700;1.133720;1.133800;1.133700;1.133730;0
20190102 172800;1.133740;1.133890;1.133210;1.133340;0
20190102 172900;1.133330;1.133800;1.133320;1.133380;0
20190102 173000;1.133390;1.133520;1.133390;1.133510;0
20190102 173100;1.133520;1.133650;1.133470;1.133590;0
20190102 173200;1.133570;1.133610;1.133440;1.133480;0
20190102 173300;1.133480;1.133630;1.133420;1.133510;0
20190102 173400;1.133490;1.133620;1.133070;1.133070;0
20190102 173500;1.133090;1.133170;1.132430;1.132550;0
20190102 173600;1.132550;1.132840;1.132340;1.132350;0
20190102 173700;1.132340;1.132690;1.131840;1.132080;0
20190102 173800;1.132020;1.132540;1.132000;1.132510;0
20190102 173900;1.132510;1.132510;1.131400;1.131580;0
20190102 174000;1.131580;1.132670;1.131520;1.131700;0
20190102 174100;1.131700;1.131900;1.131700;1.131700;0
20190102 174200;1.131700;1.132470;1.131700;1.131990;0
20190102 174300;1.132110;1.133200;1.131840;1.133160;0
20190102 174400;1.133170;1.133240;1.131400;1.132450;0
20190102 174500;1.132410;1.132770;1.131040;1.131840;0
20190102 174600;1.131810;1.133550;1.131090;1.133430;0
20190102 174700;1.133420;1.133880;1.132420;1.133840;0
20190102 174800;1.133840;1.133920;1.132480;1.133440;0
20190102 174900;1.133440;1.133810;1.132170;1.132660;0
20190102 175000;1.132660;1.133290;1.132120;1.132120;0
20190102 175100;1.132110;1.132940;1.131970;1.132690;0
20190102 175200;1.132630;1.132850;1.132510;1.132750;0
20190102 175300;1.132780;1.133440;1.132550;1.132810;0
20190102 175400;1.132810;1.133410;1.132800;1.133110;0
20190102 175500;1.133100;1.135410;1.133010;1.135060;0
20190102 175600;1.134980;1.135220;1.131420;1.134070;0
20190102 175700;1.133780;1.134580;1.133360;1.133720;0
20190102 175800;1.133720;1.134620;1.133100;1.134510;0
20190102 175900;1.134540;1.135070;1.133040;1.133590;0
20190102 180000;1.133590;1.134290;1.133090;1.133420;0
20190102 180100;1.133420;1.133900;1.133090;1.133900;0
20190102 180200;1.133900;1.134570;1.133890;1.134390;0
20190102 180300;1.134390;1.134690;1.134010;1.134640;0
20190102 180400;1.134630;1.134790;1.134100;1.134450;0
20190102 180500;1.134500;1.134700;1.133670;1.133880;0
20190102 180600;1.133960;1.134630;1.133960;1.134560;0
20190102 180700;1.134560;1.134660;1.134000;1.134050;0
20190102 180800;1.134140;1.134860;1.133980;1.134800;0
20190102 180900;1.134780;1.135130;1.134680;1.135020;0
20190102 181000;1.135020;1.135020;1.134520;1.134580;0
20190102 181100;1.134600;1.134640;1.134400;1.134590;0
20190102 181200;1.134590;1.134700;1.134540;1.134540;0
20190102 181300;1.134560;1.134720;1.134490;1.134540;0
20190102 181400;1.134530;1.134710;1.134500;1.134530;0
20190102 181500;1.134510;1.134560;1.134340;1.134510;0
20190102 181600;1.134510;1.134540;1.134340;1.134410;0
20190102 181700;1.134390;1.134450;1.133230;1.133420;0
20190102 181800;1.133550;1.133720;1.133530;1.133550;0
20190102 181900;1.133550;1.133600;1.133360;1.133370;0
20190102 182000;1.133390;1.133550;1.133350;1.133460;0
20190102 182100;1.133540;1.133670;1.133530;1.133530;0
20190102 182200;1.133530;1.133880;1.133490;1.133880;0
20190102 182300;1.133870;1.133930;1.133840;1.133850;0
20190102 182400;1.133870;1.134300;1.133850;1.134120;0
20190102 182500;1.134100;1.134120;1.133980;1.134020;0
20190102 182600;1.134010;1.134070;1.133900;1.133950;0
20190102 182700;1.134010;1.134270;1.133800;1.134090;0
20190102 182800;1.134130;1.134260;1.133870;1.134000;0
20190102 182900;1.134010;1.134060;1.133890;1.133940;0
20190102 183000;1.133960;1.134370;1.133920;1.134110;0
20190102 183100;1.134110;1.134110;1.133880;1.133950;0
20190102 183200;1.133940;1.134230;1.133900;1.134230;0
20190102 183300;1.134200;1.134270;1.134070;1.134270;0
20190102 183400;1.134270;1.134300;1.134000;1.134100;0
20190102 183500;1.134090;1.134170;1.134010;1.134010;0
20190102 183600;1.134010;1.134060;1.133980;1.134000;0
20190102 183700;1.134000;1.134020;1.133880;1.133890;0
20190102 183800;1.133900;1.133930;1.133490;1.133490;0
20190102 183900;1.133550;1.133550;1.133090;1.133170;0
20190102 184000;1.133170;1.133360;1.133170;1.133250;0
20190102 184100;1.133240;1.133390;1.133170;1.133250;0
20190102 184200;1.133240;1.133500;1.133240;1.133490;0
20190102 184300;1.133540;1.133600;1.133280;1.133450;0
20190102 184400;1.133450;1.133500;1.133350;1.133460;0
20190102 184500;1.133480;1.133480;1.133390;1.133440;0
20190102 184600;1.133440;1.133440;1.133180;1.133200;0
20190102 184700;1.133220;1.133220;1.132900;1.132950;0
20190102 184800;1.132940;1.133000;1.132840;1.132870;0
20190102 184900;1.132840;1.132970;1.132520;1.132520;0
20190102 185000;1.132510;1.132750;1.132490;1.132700;0
20190102 185100;1.132690;1.132700;1.132050;1.132070;0
20190102 185200;1.132060;1.132060;1.130920;1.131670;0
20190102 185300;1.131670;1.131670;1.130990;1.131400;0
20190102 185400;1.131410;1.131490;1.131380;1.131400;0
20190102 185500;1.131400;1.131480;1.131310;1.131480;0
20190102 185600;1.131470;1.132380;1.131430;1.132340;0
20190102 185700;1.132340;1.132340;1.131930;1.132000;0
20190102 185800;1.132010;1.132040;1.131560;1.131600;0
20190102 185900;1.131620;1.131780;1.131110;1.131210;0
20190102 190000;1.131220;1.131750;1.130990;1.131730;0
20190102 190100;1.131740;1.132680;1.131710;1.132640;0
20190102 190200;1.132630;1.133320;1.132630;1.133310;0
20190102 190300;1.133340;1.133720;1.133340;1.133360;0
20190102 190400;1.133330;1.133330;1.132490;1.132760;0
20190102 190500;1.132770;1.133030;1.132630;1.132850;0
20190102 190600;1.132850;1.133180;1.132850;1.133140;0
20190102 190700;1.133150;1.133190;1.132990;1.133060;0
20190102 190800;1.133050;1.133300;1.133050;1.133090;0
20190102 190900;1.133090;1.133190;1.133060;1.133170;0
20190102 191000;1.133150;1.133190;1.133010;1.133020;0
20190102 191100;1.133020;1.133110;1.133020;1.133100;0
20190102 191200;1.133100;1.133110;1.132880;1.132980;0
